Step,Scaffold,SMILES,DRD2_pred_activity,HB-donors (Lipinski),Number of rotatable bonds,Custom_alerts,raw_DRD2_pred_activity,raw_HB-donors (Lipinski),raw_Number of rotatable bonds,total_score,ID
7.0,O=C(c1ccc[nH]1)N1CCCCC1,O=C(c1cc([N+](=O)[O-])c[nH]1)N1CCCCC1,0.3704136908054352,1.0,1.0,1.0,0.3704136908054352,1.0,2.0,0.5103217363357544,Use-case DRD2 Demo_385
7.0,O=C(c1ccccc1)N1CCCCC1,CCC1CCCCN1C(=O)c1ccccc1[N+](=O)[O-],0.3703521192073822,1.0,1.0,1.0,0.3703521192073822,0.0,3.0,0.5102738738059998,Use-case DRD2 Demo_386
8.0,N=c1[nH][nH]c(-c2ccccc2)c1-c1ccnc2ccccc12,COc1ccc2nccc(-c3c(-c4ccc(N)cc4)[nH][nH]c3=N)c2c1,0.3702414333820343,1.0,1.0,1.0,0.3702414333820343,4.0,3.0,0.5101878046989441,Use-case DRD2 Demo_387
0.0,O=C(Nc1ccc(-c2ccccc2)cc1)C1CC(c2ccccc2)=NO1,CC(C)(C)c1ccc(C2=NOC(C(=O)Nc3ccc(-c4ccccc4)cc3)C2)cc1,0.37022173404693604,1.0,1.0,1.0,0.37022173404693604,1.0,4.0,0.5101724863052368,Use-case DRD2 Demo_388
2.0,c1cc(N2CCCC(CNCc3ncon3)C2)ncn1,Cc1cc(N2CCCC(O)(CN(C)Cc3noc(C)n3)C2)nc(C)n1,0.3701930642127991,1.0,1.0,1.0,0.3701930642127991,1.0,5.0,0.5101501941680908,Use-case DRD2 Demo_389
7.0,C1=CC2c3ccc(Nc4ccccc4)cc3NCC2C1,COc1ccc(Nc2ccc3c(c2O)NC(C)C2CC=CC32)cc1,0.37011653184890747,1.0,1.0,1.0,0.37011653184890747,3.0,3.0,0.5100905895233154,Use-case DRD2 Demo_390
1.0,N=c1[nH]cnc2scc(-c3ccc(OCCOc4cccnc4)cc3)c12,Cc1ccc(OCCOc2ccc(-c3csc4nc[nH]c(=N)c34)cc2)c([N+](=O)[O-])n1,0.37002602219581604,1.0,1.0,1.0,0.37002602219581604,2.0,7.0,0.5100202560424805,Use-case DRD2 Demo_391
3.0,N=C1CC(c2cccs2)c2cnn(-c3ccccc3)c2O1,Cc1ccc(-n2nc(C)c3c2OC(=N)C(C#N)C3c2cccs2)cc1C,0.3698563277721405,1.0,1.0,1.0,0.3698563277721405,1.0,2.0,0.509888231754303,Use-case DRD2 Demo_392
1.0,O=c1cc(-c2ccccn2)oc2ccccc12,COc1cc(O)c2c(=O)cc(-c3ccccn3)oc2c1,0.36980366706848145,1.0,1.0,1.0,0.36980366706848145,1.0,2.0,0.5098473429679871,Use-case DRD2 Demo_393
9.0,c1ccc(CC2CN(c3ccccn3)c3ccccc3N2)cc1,Cc1cnc(N2CC(Cc3ccccc3)Nc3cc(C(F)(F)F)ccc32)c(C#N)c1C,0.369699090719223,1.0,1.0,1.0,0.369699090719223,1.0,3.0,0.5097659230232239,Use-case DRD2 Demo_394
2.0,N=c1[nH]c2[nH]c(-c3cc(C(=O)Nc4ccccc4)c4c[nH]nc4n3)cc2s1,CCn1cc2c(C(=O)Nc3c(F)cccc3F)c(C)c(-c3cc4sc(=N)[nH]c4[nH]3)nc2n1,0.3695763051509857,1.0,1.0,1.0,0.3695763051509857,4.0,4.0,0.5096704959869385,Use-case DRD2 Demo_395
8.0,O=C(NC1CCC(Cn2ccc(-c3ccccc3)c2)CC1)c1ccccc1,O=C(NC1CCC(Cn2c(O)cc(-c3ccccc3)c2O)CC1)c1cc(Cl)ccc1Cl,0.36944258213043213,1.0,1.0,1.0,0.36944258213043213,3.0,5.0,0.5095664858818054,Use-case DRD2 Demo_396
3.0,O=C(N=c1[nH]ccs1)c1ccc2c(ccc3ncc(=O)n(C4CC4)c32)n1,CCc1nc2ccc3nc(C(=O)N=c4[nH]ccs4)ccc3c2n(C2CC2)c1=O,0.3694048821926117,1.0,1.0,1.0,0.3694048821926117,1.0,3.0,0.5095371603965759,Use-case DRD2 Demo_397
6.0,c1cc2ncc(-c3ccc(N4CCCCC4)cc3)cn2n1,CN(C)CCCNC(=O)c1cnn2cc(-c3ccc(N4CCCCC4)cc3)cnc12,0.36935320496559143,1.0,1.0,1.0,0.36935320496559143,1.0,7.0,0.5094969272613525,Use-case DRD2 Demo_398
3.0,O=c1cccc[nH]1,CCCCCC(O)CC(O)c1ccc(=O)[nH]c1,0.3691709339618683,1.0,1.0,1.0,0.3691709339618683,3.0,7.0,0.5093551874160767,Use-case DRD2 Demo_399
0.0,O=C(CNS(=O)(=O)c1ccccc1)NC1CCNCC1,Cc1cc(C)c(S(=O)(=O)NC(CC(C)C)C(=O)NC2CCN(C(N)=O)CC2)c(C)c1,0.3691440522670746,1.0,1.0,1.0,0.3691440522670746,3.0,7.0,0.5093342661857605,Use-case DRD2 Demo_400
2.0,c1ccc2c(C3CCNC3)[nH]nc2c1,CCc1cccc2c(C3CCN(C(=O)C(C)(C)C)C3)[nH]nc12,0.3690860867500305,1.0,1.0,1.0,0.3690860867500305,1.0,2.0,0.5092892050743103,Use-case DRD2 Demo_401
6.0,O=C(CC=Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1)c1ccccc1,O=C(CC=Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1)c1ccc(Br)cc1,0.3690771162509918,1.0,1.0,1.0,0.3690771162509918,1.0,6.0,0.5092822313308716,Use-case DRD2 Demo_402
8.0,c1ccc(C2OC3(CCN(Cc4cccnc4)CC3)c3ccccc32)cc1,CCc1ccc(CN2CCC3(CC2)OC(c2ccccc2)c2ccccc23)c(C)n1,0.3688693642616272,1.0,1.0,1.0,0.3688693642616272,0.0,4.0,0.5091206431388855,Use-case DRD2 Demo_403
2.0,O=C(Cc1ccccc1)Nc1ccccc1,CCC(=O)c1ccccc1NC(=O)Cc1ccc(C)cc1,0.36881548166275024,1.0,1.0,1.0,0.36881548166275024,1.0,5.0,0.5090787410736084,Use-case DRD2 Demo_404
3.0,O=C(NCc1ccccc1)C1CCCO1,O=C(NCc1ccccc1)C1CCCO1,0.3687509596347809,1.0,1.0,1.0,0.3687509596347809,1.0,3.0,0.5090285539627075,Use-case DRD2 Demo_405
8.0,c1cn[nH]c(=NC2CC3CCC(C2)N3)c1,CCc1cc(=NC2CC3CCC(C2)N3C(C)CF)[nH]nc1C,0.36868995428085327,1.0,1.0,1.0,0.36868995428085327,1.0,4.0,0.5089810490608215,Use-case DRD2 Demo_406
0.0,O=C1COC(C=Cc2ccccc2)C1,COc1ccc(C=CC2CC(=O)CO2)c(OC)c1,0.3686721622943878,1.0,1.0,1.0,0.3686721622943878,0.0,4.0,0.5089672207832336,Use-case DRD2 Demo_407
3.0,O=C(NC1CC(n2cc(-c3ccnc4[nH]ccc34)c(-c3ccccc3)n2)C1)c1ccccc1,COc1cc(F)cc(C(=O)NC2CC(C)(n3cc(-c4ccnc5[nH]ccc45)c(-c4ccc(F)c(C(=O)N(C)C)c4)n3)C2)c1,0.3686397969722748,1.0,1.0,1.0,0.3686397969722748,2.0,7.0,0.5089420676231384,Use-case DRD2 Demo_408
3.0,O=C(N=c1cc(N=c2cc(C3CC3)o[nH]2)cc[nH]1)c1ccccc1,O=C(N=c1cc(N=c2cc(C3CC3)o[nH]2)cc[nH]1)c1ccccc1,0.3684508502483368,1.0,1.0,1.0,0.3684508502483368,2.0,3.0,0.5087950825691223,Use-case DRD2 Demo_409
9.0,O=C(NCCc1ccccc1)c1cc2ccccc2n1Cc1ccccc1,Cc1cccc(Cn2c(C(=O)NC(CO)Cc3ccccc3)cc3c(O)cccc32)c1,0.36833974719047546,1.0,1.0,1.0,0.36833974719047546,3.0,7.0,0.5087087154388428,Use-case DRD2 Demo_410
6.0,O=C(C[SH+]Cc1ccccc1)Nc1ccccc1,CCOc1ccc(NC(=O)C[S+]([O-])Cc2ccc(Cl)cc2)cc1,0.36813434958457947,1.0,1.0,1.0,0.36813434958457947,1.0,7.0,0.5085489749908447,Use-case DRD2 Demo_411
9.0,O=c1[nH]cnc2ccn(CNCc3ccccc3)c12,CC(c1ccccc1F)N(CCO)Cn1ccc2ncn(C)c(=O)c21,0.3680427670478821,1.0,1.0,1.0,0.3680427670478821,1.0,6.0,0.5084777474403381,Use-case DRD2 Demo_412
0.0,O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CC(c3ccccc3)C2)cc1,CCN(CCc1ccccc1)C(=O)c1ccc(NC(=O)N2CC(c3ccccc3)C2)cc1,0.3677792251110077,1.0,1.0,1.0,0.3677792251110077,1.0,7.0,0.5082727074623108,Use-case DRD2 Demo_413
9.0,O=C(CCc1ccc2[nH]c(=O)[nH]c2c1)N1CCC(NC2CCCCC2)C1,CC1(C)CCC(NC2CCN(C(=O)CCc3ccc4[nH]c(=O)[nH]c4c3)C2)CC1,0.3677508234977722,1.0,1.0,1.0,0.3677508234977722,3.0,5.0,0.5082506537437439,Use-case DRD2 Demo_414
6.0,O=C(CSc1nnc2scc(-c3ccccc3)n12)N1CCCC1,COc1ccc(-c2csc3nnc(SCC(=O)N4CCCC4)n23)cc1,0.36770951747894287,1.0,1.0,1.0,0.36770951747894287,0.0,5.0,0.50821852684021,Use-case DRD2 Demo_415
0.0,c1cc(-c2cccc3[nH]ncc23)[nH]c(=Nc2ccc(-c3cnccn3)cc2)c1,c1cc(-c2cccc3[nH]ncc23)[nH]c(=Nc2ccc(-c3cnccn3)cc2)c1,0.36769524216651917,1.0,1.0,1.0,0.36769524216651917,2.0,3.0,0.5082074403762817,Use-case DRD2 Demo_416
1.0,O=C1c2ccccc2C(=O)N1Cc1n[nH]c(=S)n1-c1ccccc1,Cc1cccc(-n2c(CN3C(=O)c4ccccc4C3=O)n[nH]c2=S)c1,0.36767345666885376,1.0,1.0,1.0,0.36767345666885376,1.0,3.0,0.5081904530525208,Use-case DRD2 Demo_417
5.0,c1ccc(CNC2(c3cnccn3)CCCC2)cc1,CS(=O)(=O)Cc1cccc(CNC2(c3cnccn3)CCCC2)c1,0.3676377534866333,1.0,1.0,1.0,0.3676377534866333,1.0,6.0,0.5081627368927002,Use-case DRD2 Demo_418
0.0,N=c1nc[nH]c2scc(-c3ccc(N=c4[nH]c5ccccc5o4)cc3)c12,Cc1sc2[nH]cnc(=N)c2c1-c1ccc(N=c2[nH]c3cccc(Cl)c3o2)cc1,0.367427259683609,1.0,1.0,1.0,0.367427259683609,3.0,2.0,0.5079990029335022,Use-case DRD2 Demo_419
4.0,c1ccc(-n2cnc3ccccc32)cc1,COc1cccc(-n2cnc3cc(OC)ccc32)c1,0.36740750074386597,1.0,1.0,1.0,0.36740750074386597,0.0,3.0,0.5079836249351501,Use-case DRD2 Demo_420
4.0,c1ccc(CNCCN2CCC(Cc3ccccc3)CC2)cc1,COc1ccc(CC2CCN(CCNCc3cc(C)c(O)c(C)c3OC)CC2)cc1,0.36733487248420715,1.0,1.0,1.0,0.36733487248420715,2.0,9.0,0.5079271793365479,Use-case DRD2 Demo_421
1.0,O=C(N=c1[nH]nc(-c2ccc3occc3c2)o1)c1ccccc1,Cc1coc2ccc(-c3n[nH]c(=NC(=O)c4ccc(F)cc4)o3)cc12,0.36729690432548523,1.0,1.0,1.0,0.36729690432548523,1.0,2.0,0.5078976154327393,Use-case DRD2 Demo_422
5.0,O=c1occc2ccccc12,COc1cc2cc(CC(C)=O)oc(=O)c2cc1OC,0.36726444959640503,1.0,1.0,1.0,0.36726444959640503,0.0,4.0,0.5078723430633545,Use-case DRD2 Demo_423
5.0,c1ccc2occc2c1,Cc1oc2ccc(O)cc2c1CO,0.36722657084465027,1.0,1.0,1.0,0.36722657084465027,2.0,1.0,0.5078428983688354,Use-case DRD2 Demo_424
7.0,O=C1CCN(C2CCN(C(=O)NC3CCc4ccccc4N(Cc4ccccc4)C3=O)CC2)C(=O)N1,COc1cc(CN2C(=O)C(NC(=O)N3CCC(N4CCC(=O)NC4=O)CC3)CCc3ccccc32)ccc1OC=C(C)C,0.36711931228637695,1.0,1.0,1.0,0.36711931228637695,2.0,7.0,0.5077594518661499,Use-case DRD2 Demo_425
1.0,O=C(C1NCCc2[nH]ncc21)N1CCN(c2ccccn2)CC1,CCn1ncc2c1CCNC2C(=O)N1CCN(c2ccc(CN)cn2)CC1,0.3670763373374939,1.0,1.0,1.0,0.3670763373374939,2.0,4.0,0.5077260136604309,Use-case DRD2 Demo_426
8.0,O=C1C=CC(=O)N1C1CCCC1,O=C1C=CC(=O)N1C1CCCC1,0.36706215143203735,1.0,1.0,1.0,0.36706215143203735,0.0,1.0,0.5077149868011475,Use-case DRD2 Demo_427
6.0,c1ccc(CNc2ccccc2)cc1,Cc1cccc(CN(C(=O)CO)c2cccc(C)c2C)c1C,0.3667032718658447,1.0,1.0,1.0,0.3667032718658447,1.0,4.0,0.5074359178543091,Use-case DRD2 Demo_428
2.0,C1C2CC3CC1CC(C2)C3,ON=C(O)CCCCCCCCC12CC3CC(CC(C3)C1)C2,0.3666963279247284,1.0,1.0,1.0,0.3666963279247284,2.0,9.0,0.5074304938316345,Use-case DRD2 Demo_429
6.0,N=c1cc(N2CCN(Cc3ccccc3)CC2)[nH]c(=N)[nH]1,N=c1cc(N2CCN(Cc3ccccc3)CC2)[nH]c(=N)[nH]1,0.3666737973690033,1.0,1.0,1.0,0.3666737973690033,4.0,3.0,0.5074129700660706,Use-case DRD2 Demo_430
4.0,N=c1nc(CSc2n[nH]c(=NCc3ccccc3)s2)[nH]c(=Nc2ccccc2)[nH]1,COc1ccccc1CN=c1[nH]nc(SCc2nc(=N)[nH]c(=Nc3ccccc3C)[nH]2)s1,0.3666650950908661,1.0,1.0,1.0,0.3666650950908661,4.0,7.0,0.5074061751365662,Use-case DRD2 Demo_431
0.0,O=C(CC12CC3CC(CC(C3)C1)C2)NCC12CC3CC(CC(C3)C1)C2,CC(NC(=O)CC12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,0.36652517318725586,1.0,1.0,1.0,0.36652517318725586,1.0,4.0,0.5072973370552063,Use-case DRD2 Demo_432
8.0,O=C(C1CCCCN1Cc1ccccc1)N1CCCC1c1ncon1,Cc1nc(C2CCCN2C(=O)C2CCCCN2Cc2ccc(F)cc2)no1,0.36636728048324585,1.0,1.0,1.0,0.36636728048324585,0.0,4.0,0.507174551486969,Use-case DRD2 Demo_433
7.0,O=S(=O)(N=c1[nH]cns1)c1ccc2c(-c3ccccc3)nccc2c1,CC(C)Oc1cc(Cl)ccc1-c1nccc2cc(S(=O)(=O)N=c3[nH]cns3)ccc12,0.3663497269153595,1.0,1.0,1.0,0.3663497269153595,1.0,5.0,0.5071609020233154,Use-case DRD2 Demo_434
4.0,c1ccc(-c2nncn2-c2ccccc2)cc1,CCc1nnc(-c2cccc(F)c2)n1-c1cc(N)c(Cl)cc1F,0.36614519357681274,1.0,1.0,1.0,0.36614519357681274,1.0,3.0,0.5070018172264099,Use-case DRD2 Demo_435
9.0,O=C(Cn1cncn1)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1NC(=O)C(C)n1cncn1,0.3659670054912567,1.0,1.0,1.0,0.3659670054912567,1.0,5.0,0.5068632364273071,Use-case DRD2 Demo_436
1.0,c1ccc(C2c3ccccc3CCC2N2CCCNCC2)cc1,CN1CCCN(C2CCc3c(Cl)cccc3C2c2ccc(F)cc2)CC1,0.36595335602760315,1.0,1.0,1.0,0.36595335602760315,0.0,2.0,0.5068525671958923,Use-case DRD2 Demo_437
3.0,O=C(NCCc1nc(-c2ccccc2)cs1)c1cccnc1,CC(=O)c1cccc(-c2csc(C(C)(C)CNC(=O)c3ccc(C(F)(F)F)nc3)n2)c1,0.365726113319397,1.0,1.0,1.0,0.365726113319397,1.0,6.0,0.5066758990287781,Use-case DRD2 Demo_438
9.0,O=C1CC(c2ccccc2)(c2ccccc2)CN1C1CCCCC1,N#CC=CC1CCC(N2CC(c3ccccc3)(c3ccccc3)CC2=O)CC1,0.36563608050346375,1.0,1.0,1.0,0.36563608050346375,0.0,4.0,0.506605863571167,Use-case DRD2 Demo_439
8.0,c1ccccc1,Cc1cc(O)cc(O)c1S(=O)(=O)O,0.3656271994113922,1.0,1.0,1.0,0.3656271994113922,3.0,1.0,0.5065988898277283,Use-case DRD2 Demo_440
2.0,O=C(Nc1ccccc1)c1cc2c(=O)n(CC(=O)N3CCOCC3)cnc2s1,Cc1ccc(NC(=O)c2sc3ncn(CC(=O)N4CCOCC4)c(=O)c3c2C)cc1,0.3655090630054474,1.0,1.0,1.0,0.3655090630054474,1.0,4.0,0.5065070390701294,Use-case DRD2 Demo_441
4.0,O=C(C(=O)c1ccccc1)c1ccccc1,COc1ccc(C(=O)C(=O)c2ccccc2OC)cc1,0.3654947280883789,1.0,1.0,1.0,0.3654947280883789,0.0,5.0,0.5064958930015564,Use-case DRD2 Demo_442
9.0,O=c1cc(-c2ccc(-c3ccccc3)cc2)oc2ccccc12,COc1ccc2oc(-c3cc(OC)c(-c4ccc(OC)c(OC)c4)cc3O)c(O)c(=O)c2c1,0.36546194553375244,1.0,1.0,1.0,0.36546194553375244,2.0,6.0,0.5064704418182373,Use-case DRD2 Demo_443
1.0,c1ccc(-c2ccccc2)cc1,Cc1cccc(-c2cccc(C(CC(C)C)C(=O)NCCN)c2)c1,0.36542731523513794,1.0,1.0,1.0,0.36542731523513794,2.0,7.0,0.506443440914154,Use-case DRD2 Demo_444
9.0,O=C(CN1C(=O)c2ccccc2C1=O)NCC(=O)Nc1ccccc1,CN(CC(=O)Nc1ccccc1Cl)C(=O)CN1C(=O)c2ccccc2C1=O,0.36540770530700684,1.0,1.0,1.0,0.36540770530700684,1.0,5.0,0.5064281821250916,Use-case DRD2 Demo_445
7.0,c1nc(N2CCC2)c2cn[nH]c2n1,Cn1ncc2c(N3CCC3)ncnc21,0.3653976321220398,1.0,1.0,1.0,0.3653976321220398,0.0,1.0,0.506420373916626,Use-case DRD2 Demo_446
5.0,O=c1cc(-c2ccccc2)oc2c(CN3CCCCC3)cccc12,Cc1c(-c2cccc(F)c2)oc2c(CN3CCC(CO)CC3)c(O)ccc2c1=O,0.36537814140319824,1.0,1.0,1.0,0.36537814140319824,2.0,4.0,0.5064051747322083,Use-case DRD2 Demo_447
6.0,O=C(CSc1ccccn1)Nc1cccc(C(=O)Nc2ccccc2)c1,CSc1ccccc1NC(=O)c1cccc(NC(=O)CSc2ccccn2)c1C,0.36537712812423706,1.0,1.0,1.0,0.36537712812423706,2.0,7.0,0.506404459476471,Use-case DRD2 Demo_448
4.0,O=C(CNCc1ccccc1)NCc1ccccc1,CC(NC(=O)CNCc1ccccc1O)c1cccc(Cl)c1,0.3653135895729065,1.0,1.0,1.0,0.3653135895729065,3.0,6.0,0.5063550472259521,Use-case DRD2 Demo_449
9.0,O=C(NCCn1cc(SCC(=O)n2cccn2)c2ccccc21)c1ccccc1,Cc1cc(C)n(C(=O)CSc2cn(CCNC(=O)c3ccccc3Cl)c3ccccc23)n1,0.3652530014514923,1.0,1.0,1.0,0.3652530014514923,1.0,7.0,0.5063078999519348,Use-case DRD2 Demo_450
4.0,O=C(C=Cc1ccccc1)Nc1ccc(OC2CCNCC2)cc1,CN1CCC(Oc2ccc(NC(=O)C=Cc3ccc(Cl)cc3Cl)cc2C(F)(F)F)CC1,0.3652390241622925,1.0,1.0,1.0,0.3652390241622925,1.0,5.0,0.5062969923019409,Use-case DRD2 Demo_451
6.0,O=C(Cc1cccc2ccccc12)N=c1[nH]c(-c2ccc(-c3ccccc3)cc2)nc2c1SCCC2,O=C(Cc1cccc2ccccc12)N=c1[nH]c(-c2ccc(-c3ccccc3)cc2)nc2c1SCCC2,0.36517369747161865,1.0,1.0,1.0,0.36517369747161865,1.0,4.0,0.5062462091445923,Use-case DRD2 Demo_452
7.0,O=C(c1cc[nH]n1)N1CCOCC2(CCCN(c3ncccn3)C2)C1,Cn1ccc(C(=O)N2CCOCC3(CCCN(c4ncccn4)C3)C2)n1,0.36500605940818787,1.0,1.0,1.0,0.36500605940818787,0.0,2.0,0.5061157941818237,Use-case DRD2 Demo_453
9.0,c1ccc(-n2nnc(-c3ccccn3)n2)cc1,Clc1ccc(-n2nnc(-c3ccccn3)n2)cc1,0.3649784028530121,1.0,1.0,1.0,0.3649784028530121,0.0,2.0,0.5060942769050598,Use-case DRD2 Demo_454
2.0,O=C(Cc1ccccc1)N=c1cc(-c2ccsc2)cc[nH]1,NS(=O)(=O)c1cc(-c2cc[nH]c(=NC(=O)Cc3ccccc3)c2)cs1,0.3647150993347168,1.0,1.0,1.0,0.3647150993347168,2.0,4.0,0.5058895349502563,Use-case DRD2 Demo_455
6.0,O=C1CNCCC2C(Cc3ccccc3)=CN12,CSc1ccc(C(C)(C)C2=CN3C(=O)CN(C)CCC23)cc1,0.3645845949649811,1.0,1.0,1.0,0.3645845949649811,0.0,3.0,0.5057880282402039,Use-case DRD2 Demo_456
6.0,N=c1[nH]cnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCCC1,N=c1[nH]cnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCC(N)CC1,0.36452940106391907,1.0,1.0,1.0,0.36452940106391907,3.0,4.0,0.5057451128959656,Use-case DRD2 Demo_457
6.0,c1ccc(-c2ncon2)cc1,CC(=O)Cc1nc(-c2ccccc2)no1,0.3645201623439789,1.0,1.0,1.0,0.3645201623439789,0.0,3.0,0.5057379603385925,Use-case DRD2 Demo_458
6.0,c1ccc(-c2nc(=NCc3ccc4ccccc4c3)cc(N3CCNCC3)[nH]2)cc1,O=C(CO)N1CCN(c2cc(=NCc3ccc4ccccc4c3)nc(-c3ccccc3)[nH]2)CC1,0.36442434787750244,1.0,1.0,1.0,0.36442434787750244,2.0,5.0,0.5056633949279785,Use-case DRD2 Demo_459
4.0,O=C(COc1ccccc1)Nc1ccccc1,O=C(COc1ccc(Cl)cc1)Nc1ccc(C(F)(F)F)cc1,0.36440691351890564,1.0,1.0,1.0,0.36440691351890564,1.0,4.0,0.5056498050689697,Use-case DRD2 Demo_460
4.0,c1ccc(CCC2CCN(Cc3ccccn3)CC2)cc1,COc1cccc(C)c1CCC1CCN(Cc2ccccn2)CC1,0.3643258213996887,1.0,1.0,1.0,0.3643258213996887,0.0,6.0,0.5055867433547974,Use-case DRD2 Demo_461
1.0,c1ccccc1,CC(=O)Nc1c(C)cc(C)cc1C,0.3642115592956543,1.0,1.0,1.0,0.3642115592956543,1.0,1.0,0.5054978728294373,Use-case DRD2 Demo_462
0.0,O=C(c1ccccc1)c1ccn(CCCn2ccnc2)c1-c1ccccc1,O=C(c1ccccc1)c1c(O)c(O)n(CCCn2ccnc2)c1-c1ccc(Br)cc1,0.3641277849674225,1.0,1.0,1.0,0.3641277849674225,2.0,7.0,0.5054327249526978,Use-case DRD2 Demo_463
6.0,c1ccc(CN=c2ccnc(-c3ccccc3)[nH]2)cc1,COCC(N=c1cc(C)nc(-c2ccc(C)c(C)c2)[nH]1)c1ccccc1,0.3639414608478546,1.0,1.0,1.0,0.3639414608478546,1.0,5.0,0.5052878260612488,Use-case DRD2 Demo_464
9.0,O=C(C=Cc1ccccc1)NC1CCCCN(CC(=O)Nc2ccccc2)C1=O,COc1cc(C=CC(=O)NC2CCCCN(CC(=O)Nc3ccc(C)cc3C)C2=O)cc(OC)c1OC,0.36372047662734985,1.0,1.0,1.0,0.36372047662734985,2.0,9.0,0.5051159262657166,Use-case DRD2 Demo_465
7.0,c1ccc(-c2nc(-c3ccncc3)c3n2CCOCC3)cc1,COc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3n2CC(C)OCC3)cc1OC(F)F,0.3637146055698395,1.0,1.0,1.0,0.3637146055698395,0.0,5.0,0.5051113963127136,Use-case DRD2 Demo_466
1.0,O=C1CCOC1,CCCC(=O)C1C(=O)C(C)(C)OC1(C)C,0.3637019991874695,1.0,1.0,1.0,0.3637019991874695,0.0,3.0,0.5051015019416809,Use-case DRD2 Demo_467
8.0,C1CCC2NCCCC2C1,C=CS(=O)(=O)N1CCC(OS(=O)(=O)O)C2CCCCC21C,0.3636328876018524,1.0,1.0,1.0,0.3636328876018524,1.0,4.0,0.5050477981567383,Use-case DRD2 Demo_468
6.0,O=C(Cn1c2ccccc2c2cc(CNCc3coc(-c4ccccc4)n3)ccc21)N1CCCC1,Cc1ccc(-c2nc(CNCc3ccc4c(c3)c3ccccc3n4CC(=O)N3CCCC3)co2)cc1,0.3635721206665039,1.0,1.0,1.0,0.3635721206665039,1.0,7.0,0.5050005316734314,Use-case DRD2 Demo_469
8.0,O=C(c1cnc2nc3ccccc3cc2c1)N1CCCCC1,COc1ccc2nc3nc(C)c(C(=O)N4CCCCC4)cc3cc2c1,0.36349061131477356,1.0,1.0,1.0,0.36349061131477356,0.0,2.0,0.5049371719360352,Use-case DRD2 Demo_470
5.0,C1CCNC1,NC(=O)C1CCCN1,0.3634205460548401,1.0,1.0,1.0,0.3634205460548401,2.0,1.0,0.5048826336860657,Use-case DRD2 Demo_471
7.0,O=C1N=C(Cc2ccccc2)C(C(=O)Nc2ccccc2)CN1,Cc1ccc(CC2=NC(=O)NC(C)C2C(=O)Nc2ccc(Cl)c(F)c2)cc1,0.3633951246738434,1.0,1.0,1.0,0.3633951246738434,2.0,4.0,0.504862904548645,Use-case DRD2 Demo_472
6.0,O=C(Nc1ccccc1)c1ccccc1,CCCOc1ccc(C(=O)Nc2ccc(C)cc2)cc1,0.3632895350456238,1.0,1.0,1.0,0.3632895350456238,1.0,5.0,0.5047807693481445,Use-case DRD2 Demo_473
3.0,O=C(Cc1ccccc1)NCCc1nc2ccccc2[nH]1,C=CCn1c(CCNC(=O)Cc2ccc(OC)cc2)nc2ccccc21,0.36301541328430176,1.0,1.0,1.0,0.36301541328430176,1.0,8.0,0.504567563533783,Use-case DRD2 Demo_474
7.0,O=C(CCC(=O)N1CCN(c2ccccn2)CC1)N=c1[nH]ncs1,CCc1n[nH]c(=NC(=O)CCC(=O)N2CCN(c3ccccn3)CC2)s1,0.3628045320510864,1.0,1.0,1.0,0.3628045320510864,1.0,5.0,0.5044035315513611,Use-case DRD2 Demo_475
0.0,O=c1cc[nH]cc1-c1ccc(-c2ccccc2)nc1,Cc1[nH]c(C)c(-c2ccc(-c3cccc(Cl)c3)nc2)c(=O)c1Cl,0.3624454736709595,1.0,1.0,1.0,0.3624454736709595,1.0,2.0,0.5041242837905884,Use-case DRD2 Demo_476
3.0,O=c1cc[nH]c(=O)[nH]1,CCCCCN(C(=O)C(C)C)c1c(N)n(CCC)c(=O)[nH]c1=O,0.3623998463153839,1.0,1.0,1.0,0.3623998463153839,2.0,8.0,0.5040887594223022,Use-case DRD2 Demo_477
1.0,c1ccc(OCCCNc2nc3ccccc3s2)cc1,CN(CC(O)COc1ccccc1Cl)c1nc2ccccc2s1,0.3621109127998352,1.0,1.0,1.0,0.3621109127998352,1.0,6.0,0.503864049911499,Use-case DRD2 Demo_478
3.0,O=C(c1ccc(CS(=O)(=O)N2CCN(c3ccccc3)CC2)cc1)N1CCCCCC1,O=C(c1ccc(CS(=O)(=O)N2CCN(c3ccccc3)CC2)cc1)N1CCCCCC1,0.36190783977508545,1.0,1.0,1.0,0.36190783977508545,0.0,5.0,0.5037060976028442,Use-case DRD2 Demo_479
1.0,c1ccc(-c2ccccn2)cc1,CCCCC(O)c1ccc(-c2ccc(F)cn2)cc1,0.36181506514549255,1.0,1.0,1.0,0.36181506514549255,1.0,5.0,0.5036339163780212,Use-case DRD2 Demo_480
